                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.17538,                0.16735,                0.79569,                0.99918,                0.99837,                  0.995,                  0.994,                0.06723,                0.09448,                0.78463,              0.0012074,              0.0012074,              0.0012074
                     49,                  0.174,                0.16633,                 0.7947,                0.99866,                 0.9982,                  0.995,                0.99399,                0.09042,                0.11315,                0.78502,              0.0012026,              0.0012026,              0.0012026
                     50,                0.17316,                0.16164,                 0.7943,                0.99988,                 0.9981,                  0.995,                0.99022,                0.08122,                0.09972,                0.78681,              0.0011979,              0.0011979,              0.0011979
                     51,                 0.1705,                 0.1609,                0.79284,                0.99907,                0.99898,                  0.995,                0.98828,                    inf,                0.09875,                0.78618,              0.0011932,              0.0011932,              0.0011932
                     52,                0.16974,                0.16088,                0.79476,                0.99965,                0.99836,                  0.995,                0.99418,                    inf,                0.09017,                0.78351,              0.0011885,              0.0011885,              0.0011885
                     53,                0.17749,                 0.1663,                0.79419,                0.99975,                0.99789,                  0.995,                0.99402,                0.06339,                0.08811,                0.78461,              0.0011838,              0.0011838,              0.0011838
                     54,                 0.1772,                 0.1662,                0.79692,                0.99868,                0.99849,                  0.995,                 0.9943,                0.07787,                0.10329,                0.78521,              0.0011791,              0.0011791,              0.0011791
                     55,                0.16803,                0.15866,                 0.7944,                0.99918,                0.99805,                  0.995,                0.99395,                    inf,                0.08979,                0.78475,              0.0011744,              0.0011744,              0.0011744
                     56,                0.16911,                0.16307,                0.79475,                      1,                0.99829,                  0.995,                0.99341,                0.08793,                0.10869,                0.78598,              0.0011696,              0.0011696,              0.0011696
                     57,                0.16829,                0.16007,                0.79277,                0.99913,                0.99887,                  0.995,                0.99422,                0.06572,                0.08905,                0.78464,              0.0011649,              0.0011649,              0.0011649
                     58,                0.17439,                0.16155,                0.79463,                0.99977,                0.99796,                  0.995,                0.99362,                 0.0709,                0.09418,                 0.7859,              0.0011602,              0.0011602,              0.0011602
                     59,                 0.1673,                0.15767,                0.79263,                0.99927,                 0.9985,                  0.995,                0.99359,                 0.0702,                0.09087,                0.78414,              0.0011555,              0.0011555,              0.0011555
                     60,                0.16273,                0.15592,                0.79232,                0.99988,                0.99873,                  0.995,                0.99417,                0.07287,                 0.0965,                0.78504,              0.0011508,              0.0011508,              0.0011508
                     61,                 0.1647,                0.15516,                0.79042,                0.99978,                0.99883,                  0.995,                0.99327,                0.07263,                0.09542,                0.78294,              0.0011461,              0.0011461,              0.0011461
                     62,                0.16488,                0.15341,                0.79262,                0.99915,                0.99868,                  0.995,                0.99367,                0.07104,                0.09395,                 0.7839,              0.0011413,              0.0011413,              0.0011413
                     63,                0.16392,                0.15383,                0.79485,                0.99866,                0.99877,                  0.995,                0.99423,                    inf,                0.08896,                0.78335,              0.0011366,              0.0011366,              0.0011366
                     64,                0.16159,                0.15587,                0.79203,                0.99972,                0.99851,                  0.995,                0.99413,                0.07894,                0.10221,                0.78281,              0.0011319,              0.0011319,              0.0011319
                     65,                0.15959,                 0.1526,                0.79294,                0.99909,                0.99831,                  0.995,                0.99432,                    inf,                0.08835,                0.78201,              0.0011272,              0.0011272,              0.0011272
                     66,                0.16314,                0.15496,                0.79046,                0.99908,                0.99867,                  0.995,                0.99402,                0.07841,                 0.1012,                0.78344,              0.0011225,              0.0011225,              0.0011225
